66,235,114052,1975914
29,bf5,212661,982981
17,05a,139537,391213
14,d2e,64449,2091140
90,fcb,344725,2320160
27,1bc,324702,2026301
21,8cd,263222,365281
41,1b4,306896,2086978
84,60d,374450,659156
41,ed4,257333,161918
97,c84,55556,348334
35,a6f,279172,1946017
66,79a,15384,1919271
94,9f7,383396,2333838
13,f5f,485841,1666796
97,2f2,123159,376398
98,487,290603,1497007
7,bf3,265422,396405
17,8cd,58029,2242416
90,1c3,23174,1208918
71,0b6,175622,2370275
66,336,343530,433053
37,b4b,283373,737918
56,50a,319305,159529
81,899,288766,2151972
38,f89,154158,1159382
66,f51,227255,1359183
78,8ce,71384,2398667
84,ad5,139033,1943340
71,9d5,163004,44814
63,795,140389,38264
89,1e2,345664,1338746
59,148,120634,1701736
56,5aa,231550,2161921
94,ecd,132429,1562551
77,72a,362019,344242
6,a8d,383347,1041025
5,f42,156994,1027558
95,ea7,403074,1730292
78,770,239553,2124487
47,0e9,7147,1952777
93,4ab,130154,620096
17,fad,212314,2166467
18,cac,412990,1477657
83,1a5,68223,1697820
25,fcf,345124,422370
2,3bf,47305,2000756
34,63a,361088,1375515
87,1d7,201642,1210522
6,df2,367936,130447
99,bab,328658,2480907
45,7e1,91481,177094
13,e38,143265,1842321
98,7ed,229447,1938957
93,b30,493492,1875394
41,add,364022,2585905
5,db0,470399,201678
79,bd4,49917,2274535
76,c1f,396681,423619
45,fab,406633,2164212
86,94f,356853,449574
33,a0f,329419,1434851
85,ec0,185025,2160308
50,ebb,384008,2154589
18,f30,113610,1568150
59,a4a,349267,2026835
45,f91,121909,1162941
47,3cf,120266,1363301
80,101,101281,1814847
79,4ca,425031,2223972
39,c6f,272071,97240
82,9fc,51735,2311977
69,581,274841,570675
34,c4f,31523,903929
59,ac6,497655,505774
3,efd,95518,1523714
28,986,154792,43852
20,fbb,84275,519406
73,5d8,367570,778702
36,f92,63335,1496991
73,053,412023,1619077
53,4c3,410589,541773
28,8ce,342460,1813547
18,1f3,428380,690746
18,987,6035,758192
60,f51,176113,1334015
23,67c,467186,2522667
2,408,165501,1261525
86,7d0,428017,2474781
63,9d6,250222,2316489
72,fbe,281763,1317752
93,6e8,32004,2578892
96,8ed,71501,128548
94,bdc,195124,1251239
35,e39,250029,1690284
33,5de,37724,1958168
43,bbb,83799,204985
89,030,249632,347957
13,42b,203125,1915379
83,eca,468722,180157
86,527,241475,291865
7,545,348995,2282205
65,eb5,101947,798809
21,7e9,179080,1635708
33,153,442319,956633
92,4f4,376906,2584161
79,ca2,339282,1993345
89,3fa,449710,2148844
33,731,315063,727586
36,aff,485036,2304008
12,feb,328171,1835729
72,548,31990,240743
91,30f,216083,697083
90,9a2,438908,1133051
67,22f,258341,2494732
45,2f0,47195,1882994
51,615,9829,1831666
15,ef4,56887,1642776
78,fb1,147131,1063764
96,f74,200361,1492441
36,404,16484,732111
14,e5f,401329,497403
83,8fc,165400,833424
69,a68,289137,66406
30,bf4,356596,485917
54,6ba,457579,1138878
77,cdc,182211,2255229
42,2e8,244550,256234
71,c6c,127957,495657
32,3aa,97568,226911
66,5ef,44905,597486
73,ac3,431330,53917
17,fae,414960,2183937
47,bb8,170146,1415398
4,fd9,293269,1067937
40,c22,160554,981035
52,c50,54988,1579440
84,ee1,90101,420499
52,269,298021,1755340
62,f88,326795,2526356
88,fbe,370054,2263643
94,bdb,311932,744726
38,ed1,214703,318622
46,82d,275866,1828232
65,f23,215021,529359
91,c2f,73028,550602
38,1ac,154343,1602605
75,8fc,437437,540357
85,bff,196119,1030186
92,1a5,273780,2531892
67,027,91860,2378574
92,90d,419400,1734547
67,a72,275332,484297
25,fbd,329449,1654889
63,55a,262204,1006145
29,aa8,157859,101959
66,3b8,197423,1426760
29,73b,280277,2561997
28,d71,132587,819951
85,f0e,347922,69547
18,2bc,256880,2316751
78,464,382361,1829679
91,e66,486923,770695
80,9bd,246257,1216659
95,f84,362080,839576
73,f85,322216,2062856
7,6bd,215732,1874973
7,e3a,36399,717345
53,af7,153221,1458409
61,7f2,102738,1558032
1,162,71248,2147114
28,8ff,282334,2172354
89,7e4,89307,2247022
74,a0e,37454,2457720
56,67c,423366,523954
21,f58,64697,1920822
17,eac,437507,1672585
88,34f,163455,2319252
73,b7e,437313,200121
87,fba,197136,2230335
81,fdb,475677,506785
72,f30,241339,611685
19,3e4,88550,161882
77,624,458042,585389
44,e85,455623,594149
74,ae2,352761,740298
67,aff,34415,922082
40,eb0,44741,1903279
59,d01,470904,1428430
12,ace,432873,1429161
46,e01,75428,1956995
68,67e,463669,1463109
49,3d2,328511,1116342
24,b5e,385930,1958329
12,920,261871,208184
33,c28,310721,647890
17,bc9,338720,2177746
16,32a,227790,433498
78,5ab,133449,2248580
84,fd6,371079,1526727
75,cc0,111730,2147632
89,bbd,478796,1257384
44,ec3,121298,992084
70,30e,177307,233637
8,30b,483373,2337835
29,10e,294705,1193647
16,b41,292509,649922
71,10f,108331,936904
7,a6d,85286,760501
43,ba7,71831,465930
93,c1c,377577,169854
32,015,290159,1937747
81,dee,327311,1420747
74,ae3,495534,766466
79,101,390821,1411142
87,acd,471782,1829706
39,28c,171801,2072799
69,5a3,218426,1690758
69,f75,132821,2148810
4,d0d,196685,1935396
66,47b,50589,1552166
56,c52,56326,1532026
66,f00,452296,1625358
6,7ec,471713,915159
78,3d9,106048,116071
86,a76,276078,2056486
22,88b,342619,2326562
24,da5,250819,282757
6,eaa,127543,965410
19,188,219696,2053043
39,6ab,255242,2030387
24,a8f,401237,691400
1,858,103906,2584002
55,041,164121,793631
69,776,428889,1229358
45,40b,404180,614340
76,2ed,221290,919783
36,883,455034,683289
99,9aa,59173,1551937
62,eeb,360938,2447750
84,c77,403779,1732857
22,4fe,76690,2122012
13,24c,268598,1697555
1,e69,428534,1679805
40,aa6,121592,2034
90,80c,427649,2183599
35,fea,81527,2258009
67,fea,96645,1968742
30,2ae,178546,1954587
9,3d9,164595,619957
96,9ef,462673,1839809
7,933,239493,659152
6,c26,36624,2318444
79,ef1,53031,87842
48,14c,441095,142954
61,32d,132771,1714911
91,123,441043,2401974
62,93e,324761,1293557
64,98c,414391,2316303
41,24e,116347,298999
6,f33,174209,1858818
33,cde,87391,1629956
2,94a,409941,88394
86,9ca,308638,2004891
4,cba,191182,2368968
96,74d,360922,53959
32,dde,371538,450101
86,d17,237983,2181335
17,d29,173064,1977396
60,bcf,330668,1801929
37,821,440629,576969
48,998,450204,1842135
80,6cc,177701,1763113
13,81e,404223,1469430
72,02d,211649,1404466
19,c1c,79782,224955
69,5a7,69584,2429448
34,3ff,143162,601323
53,3b1,60545,778617
58,7cc,34623,1753291
11,b3f,272634,795700
79,bbc,107422,797683
87,2fd,374609,2057712
90,7e7,341440,2143481
37,bbf,110741,1231088
94,c3b,101960,2475711
52,3d3,350106,237831
15,8a0,330047,1654041
89,20c,81516,1069048
88,ea9,251348,677706
16,2aa,471930,2465927
27,eaf,200625,837664
93,7b6,348618,2168556
29,7e0,248347,2495140
80,d44,346674,964124
91,981,118119,381962
35,b8f,37389,509051
49,71e,27301,1164077
76,e24,226981,1842659
45,b5c,312381,2593371
79,e4c,77147,1267005
54,a62,2357,762488
45,5dc,340933,1616637
6,fe7,231533,1589698
10,283,351649,1189891
56,db9,384041,1045509
87,cd2,25484,1508374
64,8ac,99229,1625457
18,6ef,296576,1432554
16,bef,445634,1585316
57,d62,157572,72603
99,d1a,264134,200499
37,7ce,319786,441561
64,f4a,453075,2328104
81,ce9,480565,1581297
55,c9f,1853,1351423
68,287,16237,1330123
71,ccd,298795,1291589
42,acf,137036,558135
50,952,435941,2126927
61,3e1,105050,1154588
50,dee,190881,32572
4,4b3,41665,2184942
53,a2c,485322,1777557
14,3ac,331134,1223335
33,a82,44440,360377
29,1dd,160156,1408527
84,4dd,220539,852285
20,ebd,248106,2590107
33,81a,1750,2383376
88,07c,301584,2431432
50,ed2,220754,183972
13,ebd,332922,1681482
74,45e,272001,932398
90,e84,182453,2454045
80,c0d,467241,1203056
12,12f,275723,1122173
9,410,229934,2556573
37,a7c,280998,1468423
9,113,487342,1043718
67,688,40814,252347
43,c79,445599,719013
16,ceb,369919,1610893
68,f03,375467,2234421
87,8e8,406532,2442961
93,901,34755,261813
27,b7a,94697,1336240
80,356,464677,619898
85,15d,162951,2228385
15,db7,421068,167044
11,f1f,53057,210829
70,67d,303741,2309642
83,2f7,476906,700253
93,30c,287337,812750
52,78d,28878,1650522
33,7d9,210281,563457
41,d2f,123814,2540
89,bcb,163331,1460523
89,b8c,340987,921634
37,ed8,20730,1872870
87,7d2,335022,55340
51,acb,252670,433842
65,577,183772,129495
95,b67,242263,1683083
55,fc6,418182,718715
26,275,240296,1944236
82,acf,362425,924380
66,775,130762,823668
4,5a6,76123,1693253
24,c9d,445634,935292
57,40a,460905,658678
83,f9d,272046,2367375
59,c6b,477225,920675
47,71e,294449,772673
69,aa0,225301,1827223
33,8da,31235,1025317
54,ddf,117058,1930955
4,f1d,174692,1521606
19,d63,299297,94609
76,798,257062,838224
11,e39,357247,2176875
72,878,318296,1906756
35,b8d,411850,1354157
37,644,384323,1772688
38,dab,233128,1007895
84,a5b,411893,1783009
48,db2,189877,912944
44,8b0,68341,1063069
70,ed5,186642,1417519
53,3bf,184860,2419446
84,d29,450946,2560956
61,5e5,210442,49241
24,dde,305288,2032060
23,aee,252883,1262716
13,e78,122436,1439973
50,e49,192930,2042465
55,ed4,431607,1953844
32,ead,9366,2430101
80,6d2,334488,1724246
10,a9c,335843,266451
68,ef1,150755,963434
65,d31,355576,2401779
79,411,244399,1690425
78,b2c,16052,143129
42,eb1,166158,973400
33,070,43316,976199
70,1ad,269629,2333421
41,af2,51815,2497707
62,84a,435065,305492
31,ed6,371173,957021
57,39e,135714,1203114
57,2fb,352922,1060390
81,70b,156994,778864
66,c8f,427118,2464778
44,6bc,483651,2058859
36,547,467856,1147486
60,c8a,288638,1974133
69,cf1,6185,536270
29,d81,229158,2244773
89,7af,25162,2312732
27,beb,198759,861633
99,5c6,252430,1904723
18,fe1,423279,1423646
65,a50,166297,695364
52,f4a,375871,337204
32,e32,479141,313907
73,3f6,30358,1261157
98,ed6,401711,1239839
17,29a,260249,1210238
28,4d6,10398,809749
37,d6b,315233,514761
33,d5b,390745,1308145
63,6df,289839,2256485
42,0e3,260662,1653442
81,ede,416820,1408240
54,110,449174,1084324
53,c7c,127104,1192326
55,8ac,126967,2510702
58,c27,179808,23436
23,bde,125807,1182171
6,fea,270629,407807
30,509,110546,2162626
37,df8,420267,1795098
40,409,461520,1361075
57,38d,351546,2352754
51,5d7,411432,1139535
30,349,14290,198138
65,94a,50493,846620
13,1c2,370354,668682
80,ed0,50568,850325
8,d11,21578,163796
74,027,264052,886884
4,0db,444692,764044
62,791,369390,2551079
9,a44,487995,2322392
14,d7c,472736,497323
31,a2e,312913,6591
11,9c3,36639,2373150
70,42c,112628,2265381
97,dea,311571,971784
63,4a0,372009,1924230
83,d5a,456281,1917466
63,a4c,115742,2408392
90,4c7,477440,244422
55,da2,421516,1384832
65,ac5,219017,1223577
67,bd1,404330,699794
88,aed,225668,2112287
9,576,37433,1020860
20,c11,472683,1673821
49,338,1526,1181112
30,eb9,145480,830904
17,7e9,112046,2341558
11,ade,304230,20053
54,dee,185169,816290
70,40a,441042,1150420
51,b76,66723,1778680
96,50f,427529,1037584
68,9c5,369234,581375
52,e18,326075,432821
79,505,75289,941420
58,a5b,157382,2528315
6,fae,459517,649706
14,aee,255786,1701259
26,525,325587,2437261
99,6d8,320428,557583
53,3d2,222159,1780078
32,9ba,69968,1965746
85,cce,396084,1167939
42,c9c,408525,541920
83,bdb,120059,1191644
66,e5b,205555,1995382
38,ca7,233122,18598
43,abb,419249,922703
15,b78,98129,2179551
41,9aa,455815,1855757
75,387,482447,473515
38,ec4,451759,348724
71,5ff,433576,1979411
42,b32,306539,186407
37,f4d,56121,2413438
6,c39,234154,1858787
60,f32,12046,2501724
90,3ae,167220,1947012
54,cbe,302698,2537714
10,fcc,350730,218785
45,b71,244439,2509301
68,47a,337163,732545
87,6b3,494790,2133869
90,56c,14236,2401116
72,681,302634,1976596
92,da1,302830,1231709
88,a76,53656,323223
94,ecd,289210,2267949
28,1ae,425055,2084539
63,fbd,453435,919855
36,3df,495433,1168436
78,39f,217952,1883586
1,4cb,225182,1813186
23,dfb,26917,2586983
62,195,7940,2322626
85,93e,330416,2570092
45,8a9,227607,1736979
95,ca5,57866,2118612
14,3a0,350632,564795
97,02a,33504,1634455
5,73b,257088,1453931
57,8ab,292863,287037
10,eb3,413426,1672887
61,e3c,373755,54758
90,2df,316357,2130382
52,9fb,466876,187964
25,6f5,272484,1358688
23,3b4,150355,232246
53,ca0,208004,1307246
93,7c7,496980,342570
19,ca2,442902,1253190
75,9e6,322651,500691
47,92c,384826,2381869
6,ee9,46631,917823
79,ac9,249443,1836746
75,4f5,108046,1774209
68,c89,351365,351687
13,dff,45073,1808281
60,0e6,316977,930532
8,f03,102143,369484
50,bd3,387130,196855
72,d5a,112189,650638
7,80f,122303,124405
91,86c,173480,168417
67,51a,419120,1008945
15,533,439176,193032
4,d0a,348273,1681203
35,8c2,289904,747352
67,07f,37791,2146577
88,cc8,9937,29495
47,4a0,439874,1358932
79,d35,322862,1719387
48,1fc,426437,596603
44,708,116892,2095930
6,dc6,279978,1520061
70,ed3,249382,1106745
34,c1d,359294,1666022
51,bad,428175,97722
90,c9d,279904,811352
81,76a,29443,1010820
7,12c,418196,1220389
99,5bd,400730,1915418
93,b7f,416769,338240
89,0d8,278704,1098314
81,adc,181721,2368857
4,f19,105832,688901
38,4de,345780,604790
2,ea1,183257,2197838
97,85a,354068,549360
63,a2d,39901,1877151
75,cdc,171186,258685
42,c41,414038,307442
38,bba,123712,1439676
65,d7d,234178,934996
80,43e,274574,1550484
91,f2f,94028,2009822
66,b43,473962,1821238
30,ac4,451955,1575216
50,dac,273475,1742658
96,7f7,151073,2128357
85,c6a,209105,1617661
16,b8c,471504,2368994
37,f1d,216960,501506
80,f14,153391,1923720
19,69b,110653,1628849
1,0ec,396716,644993
5,1f9,17972,1519114
96,09e,473294,12534
8,53a,398498,1564479
7,eb2,115660,177251
88,6cd,374564,917956
93,a71,357636,841428
8,1a8,41377,322374
68,db6,439903,1744719
14,a5e,44058,1652588
9,ac1,200721,251905
67,2dc,440077,692999
58,d1b,104373,705467
2,90a,305290,871140
13,80d,17113,698626
42,2dc,95195,65869
32,eda,188896,1671539
77,2fd,274736,788985
85,def,297783,1166089
88,f7e,68970,687165
48,993,138300,170956
29,7d5,432164,1213011
58,de0,103491,991161
65,c8f,357923,350257
84,7f9,408026,606609
74,3fa,260885,1547426
90,fe4,404007,2316650
36,ebb,209443,2162103
8,645,346688,312654
25,507,316250,2030888
95,d6e,311041,373857
45,3ba,441422,1413760
87,1cd,245859,447542
4,f57,304220,1205036
50,06e,476179,1245111
18,408,459238,752295
93,951,40607,2419019
31,9f6,379175,271226
2,cce,33107,780355
74,ef4,409047,719462
25,121,431851,165254
49,8bc,357027,940321
26,ebe,55667,755211
56,74c,260333,539402
86,f2b,223652,2267772
94,d7f,385830,2064953
51,ea1,79932,2376352
76,fb0,74051,2023474
82,ca5,424824,1961010
88,fc7,321701,2079532
22,885,299557,1103652
96,a15,285439,1100071
35,4dc,155044,1375134
41,bea,122763,1655643
85,fee,89036,1662346
68,dd6,12739,125901
5,c27,120678,1128217
27,fca,498149,2554156
82,2a6,39304,1417316
50,3d1,194513,737802
64,4a1,385055,1296001
12,561,332840,1445547
94,cb0,204288,500764
19,e91,259180,1060572
36,8f4,351754,642265
39,e53,52087,2236430
31,d0c,255522,1568693
96,9db,40607,2021715
83,5ac,307673,265220
38,eaa,91709,408258
29,f2a,224864,756065
1,f4a,273251,593231
36,72e,35286,1325481
28,4fa,2299,518526
65,b9f,482648,1580011
92,b8d,229322,1213785
3,fe2,400429,1738903
6,fd3,436603,730508
87,c4a,50253,1405200
46,e40,398836,246660
20,f1d,453333,2122964
60,dfb,349888,1289794
2,ced,282093,1465303
49,0d9,61188,904900
11,fcd,446314,928447
37,2cd,183054,154396
90,bfd,372486,54535
28,938,153960,589935
77,330,271660,1558896
21,e6f,97577,2190217
34,e0a,47584,2473398
81,6e8,11256,193801
89,057,157706,1703686
1,763,490039,420038
17,cac,191762,1448098
35,81d,319654,407759
75,dc1,29940,2471585
93,13c,32095,161960
64,bfc,31367,963581
63,cba,25192,431746
66,beb,247217,115357
13,f35,359125,577439
50,5fb,356639,2465770
27,5fa,419367,2469605
25,bcc,460733,2014329
70,854,267707,1854673
99,d32,104931,529400
2,cba,236193,329483
18,302,115407,1185800
93,819,378144,1675066
80,2c6,454962,1608771
64,bf9,305694,1317102
81,97f,119653,1457875
42,cce,173934,2138934
40,c29,392936,1164871
38,beb,131989,1581863
5,fbb,450254,1325569
4,e78,144958,676442
58,085,6707,1173575
71,c80,196241,1796889
19,81a,434138,914038
29,6a2,435492,1025967
86,e82,44008,171054
54,1bb,326260,104162
57,b83,158338,1727381
67,0ef,431852,1409729
87,faa,34895,2104091
60,efc,125410,939874
79,ac1,403261,1838772
36,f06,117526,190554
57,296,27079,1224754
97,3e2,213742,902968
87,13b,172624,1962578
42,fc6,276108,939111
98,7ea,215779,2540749
34,db0,403901,1376634
99,3db,305984,1896755
60,782,234158,1387761
86,05e,466946,134827
95,6f7,413333,1833192
65,0b6,306801,1504028
22,dd4,307297,1220473
60,099,434440,1353834
44,9de,302746,567378
50,fc4,400294,1153279
83,d1a,443419,1157884
36,8c8,157711,2095323
10,7e9,28485,1131549
96,8c4,451071,1218141
60,d99,246853,537653
3,8cf,196992,812193
62,fbe,303638,1978712
69,3f2,220638,282992
15,3b9,116594,217765
60,934,17782,1333470
31,d40,379187,1225587
94,fa2,29327,112424
50,bb5,140457,309282
64,c70,475544,592175
16,1bd,382388,1568139
50,8e0,206069,678813
73,b5b,155032,2470357
92,b2a,375106,19224
47,ccd,484835,131093
20,baa,262628,1438756
22,1cd,8790,1224997
88,a5b,187123,1930415
66,ed9,417280,2196020
14,51f,16537,1423047
31,88f,52481,2568196
41,1a8,96304,1226882
16,6da,202280,1324464
44,87c,408915,1381297
14,c60,227195,2243518
30,e88,132690,2447832
45,e83,439140,243438
95,efc,19748,1706514
50,e9c,325969,540170
26,c66,198379,2212987
22,27c,48356,965369
51,67c,273861,1676728
39,37b,69810,1063891
50,1a3,347454,1745942
84,ada,64898,948178
18,b2f,55997,2360243
87,380,63308,2194728
85,6cc,206673,1948522
18,7f3,361182,223791
94,7a6,412798,2528217
74,a5f,478687,519890
7,c0d,438644,2195366
94,6d9,81454,249785
16,fa9,213418,813022
42,a1c,460238,991422
27,5ea,147739,1162127
59,eba,79547,289274
58,2c3,68642,293324
5,9be,243484,46364
65,d1a,111901,365131
71,5d7,271645,1333397
51,40b,471053,386869
83,9e9,345285,1437
23,e94,190805,2344830
88,ac0,44643,568955
98,be9,15716,2099735
29,d0b,402242,1320040
4,51a,212476,1520134
53,eea,199093,2365819
38,6fc,192183,996213
73,7c5,315357,881491
53,d8a,76502,2245523
46,9a5,353488,469733
69,c71,104430,126525
8,853,298820,736058
60,ffb,232408,2032886
47,d74,293751,1556038
44,1ac,75312,1245339
74,b04,230142,1614250
55,ef9,96520,1175187
85,bd0,418297,618623
51,132,426702,2042366
90,8af,357513,1715252
69,d1c,359829,1979391
1,bf5,204937,1446145
58,a39,295268,1047406
13,c52,438346,1302170
37,edc,12876,2186578
30,5ac,11117,24163
31,c5e,147073,1950857
76,cfd,260420,40943
84,caa,271609,1847777
77,9ea,13643,177356
32,df1,191806,2322070
25,438,233819,570380
53,ec6,430454,2389897
14,aaf,198018,1900426
15,01e,169403,11904
76,ebf,338094,2467782
58,e03,495466,217046
79,caf,20932,2239609
36,e42,488148,787535
21,adb,164616,2353038
62,da3,261504,73649
77,270,192144,3990
72,5cb,434120,501821
95,cfc,109029,1958886
57,f6e,292756,2127052
18,e58,454209,1416922
92,35f,146890,1436567
29,c97,443046,321264
5,884,45745,428700
15,de3,279904,1022939
26,af8,265887,1763583
46,8cf,28520,2231308
25,c83,138079,1799570
10,d37,58173,874494
69,bff,95683,109778
25,7c2,329744,2544584
70,ccd,14781,727265
89,982,99620,1670726
50,5df,316654,2527406
55,fca,132467,693603
9,d5c,496905,34069
82,ebe,162219,1042230
48,e7f,180125,1383231
38,cde,489820,1091495
57,0bb,414469,1332309
73,4bf,176910,676482
48,8c3,273992,425575
42,efc,386637,398002
19,ea1,227362,475559
90,bdc,441136,778165
6,863,326271,911162
94,1a5,444140,1333574
29,cb9,223931,1331612
79,5a0,246127,1952109
3,0cc,129637,694200
66,79a,176962,313479
97,a1d,57380,2260614
80,3ea,210854,853992
67,cad,20198,1143378
58,da1,363763,2196251
16,ff0,34865,519473
74,bad,12118,2195222
26,44e,428173,1803327
78,d48,1390,2104720
3,cee,213352,2006445
62,7fa,226048,2048638
24,3be,337025,235622
48,e5c,80608,898163
38,a23,479849,1552801
3,e23,131630,950796
73,d14,40769,660579
18,b40,48867,2185761
33,9ec,401490,591628
76,dcb,71414,1164613
21,433,376847,1014970
64,c16,312376,354715
31,0d4,223295,1567075
70,4ba,318646,1738079
67,d49,133880,997244
43,b5b,475970,745823
64,3e5,468036,445860
54,fe2,363388,1905580
