52,2ea,382832,1210979
86,2a9,426287,1480248
71,aea,364888,1185224
57,765,183418,1578794
43,9f1,414766,2572966
3,e3c,130775,1020335
75,bfb,400706,702344
59,aef,74599,1835190
96,870,452826,1109688
94,926,192498,1214054
72,12d,32702,1776067
51,b01,37802,246184
30,9a8,359149,2306092
60,3c9,89554,415702
55,206,272765,2391865
68,ff9,205577,165389
55,56a,489880,1630221
7,45d,153667,510085
72,ad9,211850,2418266
3,a9f,121584,1764470
11,6f1,151878,846092
92,c74,201613,1828799
39,e86,489139,426123
5,19b,419949,808826
34,ff5,289572,333359
39,a7b,318210,369830
12,ffb,361348,2508999
72,fa9,175873,2385101
44,151,368592,1071070
6,fc0,493455,1974588
33,2d1,172954,48580
68,f41,290442,1783631
29,5aa,134167,376809
77,81f,336363,2473677
62,67f,388075,708974
19,d54,253576,218894
98,3be,55639,507288
70,cc0,155000,1009319
62,f22,376405,152092
3,b0d,406852,703169
27,b0d,323582,146961
94,b45,305945,578624
93,8a3,349251,617804
51,a9b,402662,2537667
14,ca1,243092,262595
61,fdc,377082,2352565
97,56e,217213,1777443
73,fcc,427744,1291519
30,670,265698,2018810
65,b78,475112,530845
9,bc4,188385,2012332
22,f0f,427587,817197
76,b99,223202,57500
61,73c,143597,2457602
96,bce,145225,365418
73,6fa,33533,306108
38,4dc,69386,1592706
9,b5b,238612,2102258
15,82e,229318,1438766
42,339,156605,1295328
57,3d4,100095,711963
48,30a,437220,78651
29,a25,126292,1447658
35,e38,271202,1445708
73,b91,208619,2445383
85,be6,448998,1069017
68,1b1,277956,648250
89,6b7,267702,2247852
7,f77,241623,2359717
12,f1b,442748,737279
62,ac9,155519,1500304
50,77e,405901,2265787
14,fa5,451009,876468
96,b71,189309,533582
32,bba,306315,1254277
39,ea8,350899,1863505
92,f42,389190,285684
64,2c9,456984,523991
28,a8b,136997,893192
17,86e,19622,1976914
72,3be,369144,2555391
85,ae7,278683,380776
33,b84,318472,969033
48,f77,9634,1878160
23,22a,306436,1690814
48,3df,339201,1489791
93,aff,292136,2336088
70,d86,222227,800712
52,0ff,378075,1277402
32,919,407401,1876989
91,a66,123052,2234592
53,69b,428978,1322086
8,cb4,472614,1702394
56,0f4,461138,2541265
15,c52,383702,772229
81,c50,465042,1131568
54,0b5,367318,1196142
76,c37,422839,195450
84,eae,361840,598556
81,ed7,463419,1332856
33,efb,451557,321663
8,365,240525,1226446
34,0c5,167659,2458172
99,32e,72252,641077
21,0c3,120727,1063937
48,3d0,412810,579209
46,5b1,269143,1277543
79,7c6,421927,1115259
48,ed3,192055,2519285
54,a37,467117,927520
56,eb0,109947,32694
2,0ec,230331,1845946
34,edb,342601,2384779
46,c5d,357787,1082251
17,fe3,261498,1415638
97,fbf,353064,2108312
15,e73,140521,1428004
6,77d,255231,460141
28,bab,30282,2296270
62,5db,300759,1028824
13,2ac,233378,233673
14,0cb,248493,2252905
12,cdb,82348,753695
3,a87,257852,1738214
46,f4a,171809,2320543
5,d5d,81753,817905
68,dac,460103,91353
46,2f7,446228,495285
74,e7e,183286,1779795
20,3ef,190328,972446
58,14c,351286,274111
99,c1e,283140,304851
35,a3b,469032,389572
79,12e,493609,2169251
69,913,126774,2037485
17,b7a,185603,568937
53,12b,277294,1424651
11,2f9,141139,1565561
12,f38,492485,934459
77,73b,73208,1083191
68,f3e,108249,2455295
62,ea8,193701,1192842
38,8f4,101132,2048985
81,a6b,117850,1035376
89,3fc,429744,410186
12,da0,53793,98082
75,cdf,141911,2277095
21,2b0,82337,2534665
52,e3b,228865,1724993
55,e0a,339249,2081195
47,6c5,270522,711705
31,0ec,180182,874461
38,c25,92000,1105517
91,1e2,320061,2226157
60,dc2,257937,1350644
50,d79,276079,337390
16,213,295630,2217573
74,dfd,11577,696105
33,0b5,424402,834135
50,c2c,430642,1339136
51,454,101494,249751
14,dce,37283,669748
75,8d3,284974,812962
71,d5c,273969,2022831
53,b4f,83071,679942
2,7a8,441277,618153
41,fd6,364640,1936829
95,9bf,470372,2517757
40,eab,365515,887069
43,87f,244293,2517145
28,bb2,344711,1998972
65,c01,111404,565233
31,dad,138221,550788
33,ee8,197784,1111314
23,080,77607,927934
72,4ad,245789,2330668
27,f4f,198105,1099017
77,d96,398118,2590880
74,395,54589,905509
37,eda,423430,1833947
67,ed8,102527,831055
5,73a,177294,1472471
18,fe3,130174,1671309
50,e6c,95911,2370480
26,6fb,253421,1327696
23,864,487888,2164214
54,ac5,198105,504027
6,1ad,478166,1652480
59,568,398759,1979213
20,fc9,348059,2009358
86,92a,76738,472493
17,ada,35068,2289290
23,a23,123923,72304
39,c9d,307491,1696110
86,3fd,96572,1540827
2,7df,112607,886862
17,48b,413811,1533109
27,88f,337011,704218
77,d3d,289363,791527
41,f65,386227,1414796
52,fcc,296748,290195
11,e92,33422,701343
39,6fd,156927,2103163
16,88e,248528,2314705
23,7df,433241,2113983
10,83d,66709,839223
39,6db,248157,2150381
96,cb7,5168,976054
67,d98,286628,177431
33,0f9,379320,2191161
63,b8f,195210,548366
10,db2,291241,1145013
45,208,208401,621963
92,0dd,276596,1393418
5,ac0,454002,2271490
83,a85,460741,968323
76,fb7,388704,2337484
18,dfb,223697,1603660
78,afa,260312,2231860
63,cfc,338922,2467626
44,bee,162037,741099
76,cf1,387551,2354750
34,829,250730,232662
32,6dc,161456,1905242
83,45a,119619,740556
44,cdf,232305,476780
53,f9c,307611,2573704
57,f7a,255250,949872
78,add,363198,695759
50,5bf,293715,649449
62,0ef,468866,2047345
76,afe,43604,1595305
37,10d,40216,1539694
25,990,121659,130580
88,d4a,197102,97029
81,7b3,283096,1471787
82,3ea,27332,2268952
50,a5b,290572,2344803
97,cb8,428048,2183021
45,51a,61193,1083344
13,32a,278228,2113648
57,2f8,335188,1339214
29,ba6,115627,300513
33,28c,1993,1744996
71,3ae,422396,2106889
63,4c5,473287,2175112
88,ba4,460219,814226
1,6c8,342887,811518
51,7e5,194308,1270155
77,0ae,28497,291745
56,6d6,147816,420761
48,42c,57110,1334100
19,b71,186899,2237856
83,e2e,64267,1459357
26,b25,240724,480452
16,2aa,6212,2438010
33,741,259757,12104
42,fcd,385221,334736
15,edd,345357,284223
69,ac7,212496,943179
76,9aa,190658,2127214
85,a92,253932,1187864
53,ecd,339397,1722926
80,24f,244244,1260405
83,f87,339311,2222761
99,17e,409969,2548252
97,9b0,269189,2057032
52,b95,406283,593738
60,cbc,194201,114086
64,ced,263698,1124005
22,69c,28767,2353034
69,f3d,425036,1549492
12,f68,197351,1919999
32,bf5,469828,1135704
87,c10,104235,1274886
57,c1c,110631,779217
7,ee8,187629,1584057
56,41f,465125,85720
96,a7e,11477,463883
27,ad2,68999,2112936
36,427,170890,1468229
73,f98,480917,2471678
32,62d,71294,728855
87,dbf,424101,949890
86,9cc,414812,740941
38,e02,14251,1005384
96,09b,354036,1945262
30,0f3,194468,1262062
64,eef,77694,1985469
43,0ee,261479,1665672
86,2bc,485679,1581743
65,efe,449242,710772
18,4eb,213784,2099448
78,8fd,85058,1660326
38,0f2,39014,175999
43,77e,146716,938712
6,d44,52909,1251740
38,06a,197987,1658395
64,ce3,437240,1993382
44,ed0,133071,1978864
15,9ff,429180,554302
78,108,411093,1920012
3,a9c,172771,16473
96,a0e,150612,787908
52,320,132533,1338738
84,d2f,495759,2221037
84,3c4,191344,446985
26,ae5,373231,614845
81,f05,277594,420136
27,d53,469196,1914696
67,505,10865,577783
15,7c0,452194,2155785
54,5d2,27117,284466
45,24f,410554,1056679
88,5b4,35457,1617449
16,dae,317528,808051
14,dd3,171705,1380222
67,fe4,264340,2509056
39,5ba,88202,2402831
99,6f5,39364,1121016
69,d6b,154032,2470275
10,ba0,482647,546734
78,240,420922,2511214
24,20a,409591,507350
86,ee6,134025,1895864
34,3c0,299552,1948121
3,3ab,366085,1543314
53,6b1,56945,2216715
61,b6a,121671,2561491
43,d77,419852,1359110
91,cdd,374537,2131082
13,6b8,358402,639241
28,cb6,56153,1212008
23,3f2,439919,1356503
80,cfb,433235,1135395
67,82c,156351,2108524
84,007,483954,2321592
57,bf7,400995,1113470
32,ddc,279550,718105
48,ded,334399,678300
19,f7c,184361,2503396
96,ea5,4642,1280740
35,de0,422907,1660532
38,bcf,145088,2133363
81,73d,208476,888606
19,118,196304,1377773
87,7f5,250680,1981439
93,eed,319931,873796
57,85c,337399,2189325
33,9ad,46137,658262
88,024,433220,1791754
73,d5b,426319,262070
66,64f,426672,956180
34,dd2,126212,969003
42,f2c,452774,1235770
56,b2d,166754,945095
79,5bf,487363,398821
75,df5,400161,2460289
33,169,362790,854348
2,72a,343738,1927900
84,e24,159361,1290508
55,048,5054,889737
41,030,337702,104714
89,17b,38333,1277181
43,3dc,459491,746813
45,1fa,215954,2359674
44,dce,198794,2363745
4,887,171982,1581604
62,f86,336004,1158072
93,d72,341143,170967
63,e05,399106,867311
91,3fa,39674,321413
80,eda,131748,1965603
13,913,300363,2298502
42,8b8,419558,587087
16,ce9,117814,1662562
2,a85,51080,1367865
60,bd0,189707,1465343
32,322,169620,1643479
61,cb1,462420,720343
14,f8c,140050,154710
55,9b7,234962,653946
49,2c3,298801,193737
94,ea4,322315,1384195
62,d68,125880,255558
44,3f1,180169,1768732
43,658,310146,1288086
14,fe5,197947,994211
69,e70,220001,300904
30,79d,350126,2174701
37,fbc,23609,338744
22,5df,479316,2560625
52,c01,169143,1750789
7,37b,364268,1386773
6,9ce,265826,156984
42,177,496185,2175454
33,d87,440989,38991
51,a8e,265057,684001
67,4e9,163293,2326993
97,bd0,310308,2500309
15,4ab,454835,1417524
60,1ae,156488,36815
23,36a,88294,1722164
95,16c,372928,2336330
42,992,213511,97668
54,b5b,327743,2374032
73,534,151199,2044576
58,bfc,261057,1731116
80,672,60476,46177
44,e9a,263286,1524421
57,3cd,148831,2496897
13,fbc,93320,1908506
5,2ae,75573,508517
64,84a,413828,2465246
28,876,66609,1652608
8,e5c,410170,475073
30,38a,334336,1604932
29,2c0,122615,2372331
53,2fb,92033,2495483
16,5ea,284299,1822205
83,3e6,389042,1989954
28,ac2,168398,2517889
93,d5d,128819,432510
43,c8c,204837,2554750
69,79b,384900,2311453
15,a2d,201,113550
14,6e3,4588,1631005
63,cbd,353700,496259
89,3cc,201794,1426693
66,a6b,399636,631758
62,bc7,440528,575514
26,ca0,263984,1947013
35,faa,410924,1589938
86,420,14082,518982
66,eef,398792,3205
22,435,18772,1549176
87,f6d,156524,2154050
42,960,458358,1598989
22,7b9,142630,2077875
37,e2f,114080,508602
66,45c,315457,1452187
54,cc7,483887,1083744
43,ccc,235395,2512355
92,3f6,371823,635047
74,864,452081,720146
77,75f,62404,1303389
10,01e,267511,477071
83,7d9,347818,2246782
16,dc3,172200,415147
98,96e,126334,1405101
71,c48,335391,338774
5,0d9,35754,901915
16,ada,488178,677835
45,ad7,149858,1513626
28,71e,202994,1812966
76,093,320921,222008
83,efb,237539,1691107
87,db3,243421,908656
58,c49,155375,1086345
82,df1,87189,823940
44,bed,449342,806906
24,cf9,470107,281285
56,fbe,304002,2376721
93,90f,127290,1363360
6,dac,326627,1540501
31,1df,174837,2118226
98,d2d,26053,982174
19,cfe,49957,12452
32,cb0,208966,1830904
90,4da,246695,2413590
70,0c2,314072,828923
82,dbb,217746,186193
16,cca,496868,2175994
6,6aa,411019,1983545
55,aaf,78535,773270
23,605,386645,1789761
21,caa,59320,1086601
98,31c,370972,1719330
42,590,383825,1927221
75,f41,152584,2485239
71,f75,107168,835308
58,4de,388386,1138724
72,705,208008,1529875
32,fe2,40970,2338300
65,f62,398371,2342964
53,cdc,210526,1555253
8,888,98502,297440
28,bd4,103185,910135
23,47d,446294,708966
56,abe,113211,1928108
43,51c,49403,253811
3,9fe,208683,1001458
1,674,129293,1145168
80,697,241367,719001
99,4d3,51657,800953
94,ea3,342916,2199086
39,9e8,248743,1827905
71,6a8,385615,419957
31,bc9,64666,648995
15,9dc,139774,2086202
67,a1e,153502,127979
76,f59,337863,2133322
2,f2a,127159,354797
3,855,92554,1490156
42,4d3,41418,729646
92,b4f,20192,1632103
8,0a9,466241,564976
52,727,399676,2521331
49,acf,463094,401570
47,13b,179405,1210145
61,ba7,276562,2029800
90,6dc,210462,2188387
13,38a,389529,2420458
15,e0c,84707,2207492
74,0ec,326372,1313148
57,ffb,142223,1893965
88,ebd,463534,1396586
3,9c5,357779,2256761
69,acb,203992,555714
23,bed,342762,1460743
56,393,235046,2089720
46,a75,303394,2201272
65,114,346840,1663991
61,a60,72091,1970613
8,c06,282461,684028
53,8e6,394249,350174
97,332,495631,976107
4,b5a,273732,2209575
46,71c,146070,1076402
26,8da,396314,1894848
62,673,388736,2262498
35,87d,399461,2382914
40,eb0,445467,1504268
27,9dd,312,1694386
41,fbe,355935,499532
35,2f8,341659,1439105
93,ba3,420480,271380
61,d5d,251256,2481043
55,290,486889,137639
31,f8b,214632,2401913
49,a1f,424710,58265
5,4dc,41120,424174
28,f87,237673,1777206
99,4ba,410395,1593132
97,a70,112228,423009
7,1d9,449681,1568296
36,8c1,198546,340511
85,065,335312,1208445
90,537,191220,517793
33,6e6,285567,1737617
65,02e,277902,1926218
74,d18,11839,1265950
84,d45,173620,537153
51,9cf,293187,1050541
16,fa6,260927,2329545
19,36d,304350,96007
47,d3a,26750,2560259
85,762,151998,238437
58,cd2,77002,876021
92,330,399570,187178
34,3ed,31961,1781608
91,1ec,101963,1423193
91,851,157252,2409901
50,f37,340603,311181
41,32c,476050,302409
51,cd8,283540,2072909
13,eab,482853,604693
13,1b0,378902,2130003
49,cae,43910,1598619
9,bdd,181748,1389381
5,5a9,315864,2282921
9,42e,170705,1265488
98,dcc,445405,1016010
94,ec5,412046,1039908
95,5ba,167296,1215249
61,ca1,403550,41033
32,51b,395920,2302922
56,bac,480750,1489362
76,3ca,292036,1435287
18,c96,294457,1906241
32,f8e,78301,2592305
5,c6c,94622,1151345
37,a90,406948,450982
61,d07,54170,998749
49,aed,144101,2001511
48,ae7,83028,754756
3,41f,407094,1051245
71,eb7,361574,897771
51,39e,164087,1715819
30,2fb,31723,2309052
81,044,105531,1302607
69,d1f,139000,1341271
19,bdb,211887,1195061
11,489,309805,1988019
45,a04,444454,1070035
38,8a4,462530,2293106
32,dbd,460478,1556832
74,1e1,300820,1352895
26,260,219767,1868695
63,fc1,281840,2007910
51,93f,288850,1979711
3,7cc,325223,396322
56,832,127177,1204400
60,fea,261222,289954
93,ca5,435778,1415577
81,05a,464596,1698637
8,86b,376000,1964664
72,e99,487592,1682740
7,aff,199031,771637
48,ba2,267988,1022734
22,a72,226662,1814809
34,22d,22204,353598
62,735,61655,704988
53,8cb,137679,2077854
15,a9c,89620,1939326
39,888,300615,1992144
74,f0d,432140,2075620
37,acb,55425,2076374
7,bc1,277092,1182762
86,0ce,210213,2293032
42,4e8,412354,1002565
70,fba,220874,415932
55,bdd,124409,946738
41,ee5,296106,2567074
76,ad3,155995,1022526
65,ff3,131396,1281946
38,b39,495211,1945320
82,fd2,464728,1275458
93,b7a,451199,930661
14,73a,136905,227930
89,1b4,153928,2569877
29,fc8,269768,759486
47,e29,153538,2419425
35,fa3,54600,2572811
64,a09,130089,1176729
35,e7a,377290,1132970
98,10b,10229,33271
98,7cf,26624,2370835
9,c6a,12039,11371
52,e0c,115971,1071181
49,fd6,252815,1979757
39,fba,448699,1100511
73,350,92433,1531770
98,f84,124325,1229037
83,85c,93845,2516134
73,aaa,489690,1969518
44,ab9,444681,1945310
75,6ca,9666,1077015
30,93e,443264,1369752
92,6f4,460790,437400
58,ef9,338099,1069210
63,0ea,133197,1841130
98,e65,262326,1985711
52,d51,78702,602401
94,b88,400006,2477878
10,e2c,132267,1718211
8,f2a,496663,2201049
88,1b3,499685,2317799
60,690,105388,467497
86,0a4,84235,1004584
92,896,476066,1631360
70,a65,380746,366632
43,f8d,18983,1723319
15,ddd,306750,2260243
69,efb,36115,3196
88,4df,150497,736828
33,8cd,230734,2118554
31,0fd,176455,526552
29,d4c,406387,383770
98,c01,145388,1586306
93,b4e,113585,2500475
37,3da,32186,543505
7,b45,121417,2453474
79,6ec,287004,2494831
6,f08,392411,2184325
91,29d,209724,602643
30,af2,343807,791482
30,fe9,43036,626006
27,c72,44662,128929
5,744,32966,1638752
13,a3d,44183,775249
58,c97,28285,909051
35,874,256856,704435
23,b3f,161096,2042592
46,a01,459599,1586045
51,fc0,262718,490715
86,e90,36615,1117470
82,d0c,62930,2338025
33,2be,151062,324765
15,bd0,311112,1332964
76,2e0,127217,997102
20,98c,58044,2025060
84,aed,301520,835135
52,2a0,283209,831864
24,e2c,90971,791417
57,9aa,329645,5542
38,72d,138435,1650110
41,aa0,474575,552435
26,f18,318736,1384179
95,4f4,76347,1090416
51,dfa,29553,2496710
26,0a2,276523,2098075
67,721,285984,1064036
13,1e5,29075,2301765
53,cc0,386923,414754
73,ff3,378431,1831608
88,271,110592,1084948
63,29c,415337,804089
82,bba,22536,1670993
83,ee6,227743,2127859
5,a90,374356,2291060
15,a9a,105847,1967627
66,c4b,29097,2566884
48,6a6,201656,115185
94,63c,248779,1252052
20,366,128267,716849
73,d8c,111529,2345885
60,c29,480169,460327
80,8d2,216195,2406063
13,9ec,479387,874640
12,d00,68714,2479453
37,3ba,192694,2292502
68,0ec,99668,936695
84,42c,210508,1302105
32,b6f,320773,115085
14,eff,39785,338679
49,c75,209315,853204
24,2cf,101138,2115348
80,6d1,494874,2184659
83,d99,267878,162576
5,e4b,178834,1393981
48,bc7,373338,2034077
11,354,122118,532021
25,7fe,98003,1625029
43,a68,4001,292571
68,f79,333085,1142360
20,ebe,459428,2560265
55,aee,479507,1228017
27,9f2,404766,1648029
16,b89,56034,2584425
98,fff,333759,1686375
52,2ae,356697,1848821
49,75a,414319,2297158
58,1e1,262849,2422924
18,a44,211008,1773984
91,e5e,74,2519470
24,d12,52082,25239
76,fb0,354010,193707
74,84b,419158,2583796
4,386,364495,2499904
84,f3d,63125,1694206
67,ec2,195561,494777
86,c0a,104049,610840
6,7fa,394112,901011
86,f4c,3825,1442835
11,349,165741,277733
56,cea,66994,948098
32,e6f,198309,161030
28,411,422825,422418
34,45f,187760,2492730
84,848,126141,1982223
69,f5b,74166,1610627
97,1cb,27498,2343573
31,c90,486194,887686
91,51c,58012,1804019
60,ec9,449099,2408306
60,8b9,39060,145312
70,7b1,113552,1189222
51,89f,12090,349059
94,3a2,462346,413727
37,fa7,424399,1071232
11,5d1,399521,521607
77,f26,49630,1757359
93,48f,95862,66914
92,bd1,349361,979703
80,8e1,378254,270809
36,df0,138030,1555298
87,cef,3979,1031310
13,bde,26898,1685277
48,a83,448718,1583567
13,dfd,34159,173051
74,32d,476796,1923096
99,fd2,133941,612071
12,b3c,19771,2191314
51,89a,13965,36659
42,ead,304809,403230
36,72f,143249,621814
71,b1f,185018,600660
4,aca,351490,870499
96,d2c,191673,2497219
99,73a,260688,1699328
1,7dd,62921,1936109
