88,580,419615,936307
21,6d4,492851,2052066
56,9cf,144108,672493
88,3a4,461697,411244
17,fc4,203944,303610
85,cfc,122709,2073410
46,cbd,216121,866590
84,cb6,25856,899111
64,a4e,147495,1233799
49,848,1281,1609546
31,2bc,32289,2406752
16,1b4,26915,1526450
71,7dc,48541,815023
72,edb,479071,1172867
98,b88,425862,2290482
27,d1b,10002,2040246
58,f7f,122865,2043731
23,b8f,460245,2569838
47,c3b,85167,85314
20,bd9,468868,2066319
64,c6c,65215,1033736
87,38a,53523,2056198
97,a32,117624,74953
58,1ab,242885,1221619
40,23f,41545,626699
39,acd,415476,266065
40,d6c,310965,381131
21,fbd,226143,610453
61,c2a,149832,1851936
87,ce3,240615,127515
34,630,379629,438375
43,e25,91345,1287195
8,c7e,399433,103131
44,12e,267191,1749196
22,cc9,82513,1395227
30,e27,44161,1048441
85,659,68035,981350
64,34e,4107,1055226
2,53f,243235,2441355
68,4c2,108574,2131387
83,e1b,401207,42481
68,efe,142589,874168
88,ed6,395991,725428
92,5a5,100495,1952151
80,e72,22412,683071
76,b5c,296467,2542141
33,03d,18838,1598558
73,d60,275532,23149
97,6d3,121006,216376
62,fbd,316964,395215
58,a2a,101876,467637
4,fdb,137287,1257159
74,d31,482382,780297
76,106,451806,292092
52,b3d,130352,2196871
92,09b,64908,267616
6,c1c,217833,840815
75,2db,64287,574697
23,9d1,442062,1719419
40,5bb,262892,794819
20,96a,142050,2123454
71,ccd,495575,281741
65,972,344729,74053
64,4de,52213,2121165
11,da6,133411,1446274
10,e7a,443120,1613499
45,60f,352160,2564450
71,ded,209847,1055231
58,bbf,496239,2210925
78,e92,439418,1930030
96,09c,418020,2060792
82,fb9,423654,1159542
53,fe9,325222,1163294
59,1b8,148732,389834
44,dac,112939,1190094
24,bd6,461278,565108
32,f9c,149976,1647353
81,4eb,254501,446468
60,2ab,304450,1022824
84,95b,355363,452407
16,146,212473,1264933
7,5bd,187250,1566991
27,b6d,59905,1249166
20,ace,282863,1938292
55,3c2,101617,1845245
88,9ee,341718,198178
18,4ae,200002,2548524
2,86b,363600,1786452
60,1eb,137709,1076149
27,d30,252744,1499362
87,3b6,185009,1655646
27,d37,322437,1355437
3,cf6,364886,974355
45,229,442102,444414
50,5b2,316980,161133
16,3ea,350562,727953
59,fa4,271824,2363972
53,d98,313061,29809
56,e0c,89447,362890
67,dd1,64384,1158091
94,ecd,420044,1002052
60,cfe,55814,1070986
66,f7d,411056,1588529
95,50d,195365,2179395
25,dcf,15194,1641079
65,ab9,35304,2500186
84,0eb,371556,801626
85,74b,50888,256207
67,f73,109411,391670
49,22d,63062,1350771
16,4b2,207258,1672198
22,ece,364849,1073542
40,6e6,72665,2364085
29,1d9,306791,895583
99,e7d,158786,2518757
74,9e7,407176,736809
70,9d3,217508,2169536
91,baf,365324,1735269
71,4a7,496414,555819
7,0fd,143795,652091
26,1dd,5139,1806686
1,075,232375,1541615
50,4af,117721,2321771
8,b2c,332864,2240342
27,069,101021,250172
69,e3d,490220,1165885
11,b6f,298511,362631
67,e4e,209157,1294773
24,ac7,185484,1456468
49,3d3,113952,1342808
46,fca,401154,1742282
22,c7a,346489,434944
53,c36,358841,977875
28,54a,228391,1207384
5,2a6,114466,2449474
20,3ae,397941,2503547
64,6bd,211506,2203008
90,94f,43061,2038913
48,d2e,116178,1710995
54,ffa,195372,1377651
10,8a8,157404,2551664
75,650,495760,409699
95,3d3,412792,2024181
8,b9c,143320,1610252
45,dcd,453720,728594
22,769,362389,2094707
69,9b4,22291,2315122
24,aea,467894,1920280
41,726,451570,969302
14,fcc,239519,1878054
26,0f4,122643,916722
55,9cf,178603,1969860
58,a0f,40651,1566668
93,de6,377084,2502599
88,69b,293503,208048
16,79a,70315,1146516
32,fdd,466279,949876
63,7ff,331204,590072
37,eeb,29717,258262
35,afa,233668,2530190
30,08d,209393,256849
70,b94,321689,1146109
93,aa5,303414,244759
6,cf0,355214,2080420
67,d90,429209,563155
35,6ca,15235,687323
71,ac7,96508,346049
84,027,73463,1002733
51,636,74177,69118
69,44e,213602,326025
98,4c7,17259,1475347
34,a33,313711,2480404
1,bb5,169677,1982694
48,9dc,106242,2032499
24,ff3,353398,1885778
98,861,353192,1987949
25,b7e,490668,858522
58,752,348892,799834
12,6ed,199902,1317599
15,4ee,368517,131396
39,eed,324015,223413
7,4ae,253587,2367152
40,9e4,132047,856860
4,5ed,389789,1297179
70,e08,318730,465496
69,6c8,321338,448699
31,fcb,273766,98473
35,2a8,429979,2366706
23,193,12662,983121
81,9ff,216393,2368704
54,4ce,37599,1034739
69,4f1,74291,1402037
36,da9,11395,420646
65,c2a,70555,765095
14,6ee,285672,1777992
1,6ef,2195,1654860
48,18f,479189,2581205
56,ea2,217469,1554145
12,eed,181163,1383178
26,d8c,274723,2005927
13,ed7,82762,576589
45,306,90056,1647882
38,832,66592,2127834
3,08d,251309,1700391
55,183,306516,2196463
38,736,69489,2171632
30,88e,319071,1813170
91,e39,204096,1206051
75,6df,132580,1673204
83,e9e,51126,1970406
53,b03,293270,400667
30,30c,73123,101342
98,196,450532,1619799
46,16b,391763,2539920
65,b84,170378,1388887
28,7e0,353141,1843036
70,bab,230226,1756391
53,2c4,223348,680939
84,6af,285736,1109998
57,4b1,322099,334998
50,9c7,456371,1361251
16,a9c,360991,869317
25,c4d,309109,39818
70,7d3,212372,119075
28,e20,85827,1564178
57,899,197655,1628508
38,88e,499653,1734085
65,0d4,488890,1932083
14,1b9,347561,1144581
95,54b,64326,106609
24,cab,152727,2512021
16,b9e,133099,1684191
80,c03,61253,907782
80,c9e,42762,5960
36,476,297520,1731192
85,bec,238489,1388441
53,1ba,303297,2116392
13,b1c,148132,2400143
65,5ba,193301,585139
49,408,301998,2049018
7,b0c,198722,2458966
35,a1d,150833,1610798
56,ab4,207685,1432214
76,85b,346116,681943
57,ba8,364063,1555504
44,1dd,80787,595004
11,a1c,242871,1055591
53,21e,428845,1176217
30,b82,69751,1078798
56,be5,153251,2213132
73,0bb,5178,1545474
66,10e,192955,151139
96,bce,30839,62048
17,73f,472883,766992
73,93d,89486,1555097
25,c1b,372026,786413
48,121,372174,2346645
78,79a,412350,288782
15,f0e,73327,1682215
27,f6f,108836,2445887
38,9e9,248122,334521
13,c42,23193,1462827
28,539,85399,1167459
99,6e8,51426,1033279
69,359,327983,417017
94,c84,219953,249383
88,aa0,130154,2150068
55,bdd,473990,413983
39,80c,386013,646749
70,53e,283759,1282777
35,96a,313910,1110238
50,9de,123317,876149
81,c1c,59710,1680594
77,df6,458599,280027
33,bba,28537,935553
84,6b8,116974,286538
23,bae,461580,2355504
99,5ba,62463,695651
35,ffc,106337,701754
15,9b3,16852,1937284
83,ece,248085,2299544
19,793,106299,1063780
9,9f6,464102,1800367
55,5c2,170868,2423605
5,1a6,464752,2113233
47,f7b,406439,954856
27,dbe,305593,2267566
73,fff,56757,709671
44,b2d,498719,2200973
20,512,90689,2256133
32,888,49869,760022
4,dff,174886,65311
34,eba,278966,2389131
84,0a7,234683,1037943
71,fc3,297869,364330
72,5c7,21862,1339989
82,3ca,470532,1226106
20,4ec,123443,931195
98,c4e,341585,1902104
56,e83,333467,92495
63,9ad,311804,1890521
6,c8f,313225,1965848
62,29a,458891,1412715
68,a89,114048,1415114
75,83d,443658,1631554
72,c2a,270795,1680214
85,d1a,22780,2565188
41,7cd,469988,384617
61,8cb,75866,785270
62,b26,391221,2556759
61,ff5,286248,1109767
40,3bc,437247,2439298
39,09b,129578,267748
88,cf5,141036,1981725
89,b63,83484,133200
56,66f,337195,1736424
20,b5d,85084,1779717
56,0be,441323,2458317
98,858,114265,744902
98,f9c,211081,1322895
43,abb,151198,1118410
11,d7f,194842,151393
69,aac,451631,688753
40,e47,71459,598644
50,add,56755,1730326
82,cce,72683,405563
65,d8e,432916,1467416
71,fe0,68766,297268
45,ebf,245622,1683637
88,4df,309306,1168382
88,877,161102,37761
50,eab,202977,381700
37,30c,34481,256043
97,7eb,309957,2250858
69,cfb,457251,1837188
73,99a,413883,659251
63,b24,367335,757961
67,df2,351503,1513801
67,e6d,265403,1686333
43,5fb,259018,1860208
12,512,172283,567082
28,ed5,56675,2060687
22,2af,218830,1283984
58,c44,435628,892303
25,e0c,494551,548474
10,b80,142487,2275543
17,ff8,330977,2059766
5,d18,122325,1334748
66,c1b,45116,1729603
78,de4,186305,1428061
74,d68,75640,2369517
38,367,7148,2195223
48,5cc,66448,81871
22,8e6,317539,1812600
78,fb9,469104,1057154
79,2ad,431787,2501183
4,64d,476003,399515
84,4a1,329418,452935
30,2ae,161987,205172
99,3e7,316566,1743061
57,a15,104023,853004
43,a2e,213562,365652
25,f0f,490400,668901
94,8f8,437487,1916510
18,f81,495053,2542374
19,e10,50268,886864
90,0f1,424847,2522064
56,1e3,205334,1363600
36,85f,192312,2201302
13,e0b,39456,344506
76,eef,390890,1743174
78,141,347230,2019005
31,de9,170565,2190091
60,94f,231175,306808
22,896,18153,2573838
30,783,313473,276547
59,45f,126701,880141
52,cd6,210340,2241699
39,14f,3629,1851079
28,a30,326674,2509173
36,a42,177469,1708936
61,3c5,108064,946796
44,1fb,451503,1566359
26,b7c,256358,876298
67,2df,151063,2148030
94,31a,351496,1960333
78,cba,274880,444108
56,c12,440161,1991743
28,cde,93351,787045
99,cb0,25510,374883
78,49e,14795,1497220
65,2df,182630,97916
76,0c7,340455,1054191
66,cc0,102862,1182951
80,ef9,248808,2576116
36,6da,444362,907722
16,af5,37262,1368421
80,3dc,104657,1916598
7,d6e,125230,1521716
84,d2e,187849,1834700
32,49d,306118,2229902
5,623,479962,1537040
61,88b,469683,135889
30,95c,471846,29256
52,70e,391578,1154134
32,ecd,142376,334814
34,3a7,368218,470695
8,5ec,183505,889466
40,9a3,25500,1825681
56,fe2,172129,671446
23,443,135595,1010079
50,88e,266680,2413812
18,b34,472130,840204
17,f5f,185002,129743
47,0d7,128630,1009454
56,015,445990,1175435
61,fef,225046,1203167
92,aff,283855,1221799
84,9df,462621,785030
9,e92,259172,1412914
55,3c4,136841,1605383
30,f50,345032,2506484
21,f8d,333903,1195579
61,396,195135,1781336
24,232,368493,674302
46,c81,150168,176747
17,bb0,343487,2439804
39,c0c,391864,259469
32,6de,448096,1150816
84,a26,54128,1506332
8,229,455479,1362403
77,4fa,176938,1939120
1,9ee,428392,79146
46,574,481852,2060566
66,8e2,9655,696416
6,c3d,233893,416397
79,169,129112,2432296
94,7b7,70788,1901776
12,f60,40051,408473
20,7ff,350075,1326405
67,a84,243596,2502443
4,fe0,221415,1386468
51,b1f,30853,1447082
36,c07,45804,318113
39,ccb,179481,569590
90,bf1,186048,2038882
44,cb6,167118,337211
73,8ed,400816,1329535
17,e1b,390459,2507765
83,f92,115613,2448671
61,2d6,111021,2007008
28,bd5,81964,75071
16,c15,140198,2296060
50,d82,195573,2234501
93,e84,354321,2209651
54,ad4,435943,566881
11,fdb,120466,601845
59,f5c,135439,2445047
90,a2a,264660,1315004
30,eeb,42650,575410
15,c2f,123334,615542
24,50a,331491,1374499
76,bad,57048,676941
7,5b0,328292,1975759
90,fcf,42035,655446
42,bfd,499402,2105914
92,eec,82563,862965
94,2ae,212942,1636433
1,ebe,346646,1847224
72,371,472340,2097944
36,a1f,33789,477993
75,c4d,314524,110101
81,f4e,349223,2150852
16,e71,180977,2258290
37,bf1,420918,1898990
46,bfd,450518,1912436
38,273,38321,477973
68,400,74472,1485941
15,4a9,473732,1086463
83,af7,69727,984751
47,9e2,25079,2369848
37,c9a,406058,2493675
92,aee,472771,2502692
22,a91,309475,1319133
67,4d8,202105,300357
15,aca,393291,1912562
10,e0c,408087,139958
5,80c,108469,296021
1,8af,72359,929766
78,bd4,271315,591175
82,ae2,305817,1374970
77,028,212261,2193682
41,2fc,358056,1908310
83,9de,187676,2109060
95,2f0,51600,2058133
25,df8,486905,2196879
64,2e5,449360,2318965
13,1df,239270,2376538
86,181,75524,263290
46,306,206861,868072
31,09f,499136,1831191
81,cee,225936,1801306
77,72a,345771,740098
3,750,405557,563908
37,13c,13597,2351817
76,db1,390986,446417
71,fbc,247563,187243
25,2e7,471312,907368
61,a9c,128898,2525676
98,35b,36687,2029142
83,bbe,100247,1895272
97,c3d,437349,1041902
19,4f8,401046,2202081
60,ca2,442202,205924
88,2c6,288528,252940
8,af4,352688,2063070
45,ee9,370483,1953742
88,c3c,472975,2070092
43,ff6,253865,700624
19,e2b,230550,1910737
85,ddd,393716,902227
10,b5d,153799,1046295
61,d8c,408933,708502
81,94c,352627,85592
32,3e8,262185,2188684
85,92d,283033,2323623
90,f06,401849,2395934
16,ae7,161196,382896
26,e7d,453249,885082
37,703,392430,2028234
52,a72,67473,2161699
74,332,96557,2048612
73,ed3,479787,1884910
74,cf8,6014,2400895
86,d99,360631,212505
1,acf,34615,763774
91,b50,223318,2107888
78,0fa,222197,880240
94,a1f,70521,1314521
14,12a,448680,206798
83,fbe,350937,375971
43,8e4,136064,2478696
64,077,166777,2139469
92,4c0,60670,1555637
97,ffa,428521,2467616
45,344,33217,2480008
12,ab9,225873,2383207
30,1ad,59872,1162165
43,9d5,151764,294062
4,32a,123102,1054994
32,a6d,31529,1460615
14,e23,452323,1514876
93,489,222547,2105140
49,b22,337942,1735687
62,da2,134687,1741023
6,fed,260559,163066
78,bcb,301002,1442955
53,27f,403652,1057309
85,c16,397403,2028378
72,bcb,122124,445924
95,1fa,163304,2059617
16,dcc,491106,2447595
93,dfa,330630,2579827
90,3f9,335723,1203572
12,abe,191828,65095
10,547,280103,573841
19,c78,368382,2290422
28,c8b,76243,2303971
25,be0,117775,1358161
95,612,214129,2034684
87,fcc,100213,260200
86,f17,344121,2589736
55,01f,26663,507327
54,c9d,91735,2216041
