79,a1d,420285,266224
51,f9d,92608,292163
58,542,421617,867960
48,1de,314302,832853
33,9bf,487178,2141359
18,dac,238419,1635399
87,0c0,348888,72916
73,9c9,56381,643731
95,d7e,179502,797388
12,8d6,124213,1526382
69,2fd,246131,1469876
61,6fd,163983,1500517
83,e91,49767,1113523
67,5fb,63074,2305821
52,00a,437807,841924
17,67c,163611,1740829
87,ff1,332750,2290158
5,618,314289,784405
42,4eb,252216,2299551
4,5d6,392593,953975
58,ad2,123910,1158771
35,a59,54249,444781
49,d3e,123978,1533461
29,aa3,427796,2115746
80,e68,293318,1488418
90,c7c,12192,1986415
96,239,348226,1788737
35,938,312717,1807127
91,ef6,288425,1044684
95,512,41425,1733937
96,fbc,185959,425409
79,1f7,30585,1723486
72,fce,286068,809322
79,034,246710,1532744
30,766,69306,332873
53,fb1,325866,2033432
54,545,70687,235161
52,820,373024,641557
70,76a,64171,104528
19,c3f,115741,1304416
10,e1f,41540,1926033
97,7fd,479705,1005116
2,dca,15784,1979289
67,b57,356640,315064
98,906,387012,2170596
8,cd9,477256,1956410
84,b9f,430096,1983310
76,4b2,338860,2302442
91,7bd,208699,516982
51,74c,391643,1646671
44,fc6,130836,1263359
5,649,474536,1880689
78,5ec,231979,1477074
81,414,242935,2037864
20,6ec,78156,272798
83,ac7,220942,535947
84,1e4,203151,1715098
19,52e,181432,2181555
46,177,440452,1487029
69,a9a,342083,1791102
34,fbb,145976,2209935
70,faf,15203,2269862
16,a64,75790,2567596
98,0ec,257004,1507624
6,29c,332594,1184209
49,e13,488003,1423639
55,d9a,3769,2392836
96,f7e,252974,1130714
8,298,115273,705762
3,970,126065,700205
47,fec,232292,1048131
59,5f7,355903,253049
24,a46,166342,1958587
39,3e9,166042,2582661
12,4df,446797,2230336
64,fe0,148866,626623
48,1eb,183921,2205653
93,18a,4677,1915320
34,3ea,71954,603901
59,b25,312525,1621621
59,093,240666,295335
9,6f2,273301,1254846
13,fad,77614,175566
73,4b3,128517,2500756
14,65e,181764,931337
24,bd2,37290,214432
73,df2,122053,635252
46,eae,138544,1832229
96,01e,316803,1593071
13,b78,251914,2013802
58,a38,206035,1282949
89,e51,87941,109336
75,78d,97873,1859476
97,56c,471782,785817
88,e8f,451239,1804948
84,10f,202887,709746
45,59d,33395,924116
39,cb6,411126,176243
35,131,415852,847780
13,9cb,255240,447638
94,f83,253690,2198237
36,b52,286701,1511571
22,f2b,18867,669546
16,b80,258103,477242
96,bb1,420155,911155
3,48a,443873,905839
33,18c,162647,961187
33,7f8,8797,686786
18,b1f,55182,1728959
43,a8f,69734,1401061
34,de7,20812,644354
26,ccc,53797,2122494
81,931,364586,198058
29,6f1,334630,552250
15,4f5,195252,1103215
55,c8b,492494,1448088
11,9ae,228305,239499
10,c74,75531,1096984
65,242,42337,934487
1,fad,363300,626188
11,cc9,248516,593339
61,ff6,140935,1091135
64,d6e,423894,1283423
40,fd1,166633,39123
26,50a,67068,609598
82,cf4,257800,471714
99,acb,453524,968296
22,7b6,374756,1747906
59,add,96261,1168441
78,2e9,256037,2024693
93,fc3,483075,2392143
71,794,58219,944594
84,f4f,348496,427332
84,c07,195603,1575368
11,de1,107861,1428179
29,4e3,22781,674767
35,d3e,201219,141818
78,788,385067,386036
94,58d,362221,2049296
42,77c,99297,1068664
3,fa2,193802,2374501
76,be5,458758,2490747
88,a42,29480,1787557
76,4ff,461880,1021338
18,e8f,322682,78517
67,2c8,92165,1594446
42,ec9,102175,456397
42,b81,67001,1294284
6,68d,280035,1607513
2,9c2,82296,2034103
94,3ae,399640,101523
32,4e9,7803,213179
89,29f,169664,2203711
70,532,400977,442310
6,5b8,180545,266172
62,30b,263985,558726
96,2de,431537,2429122
30,b23,444863,2154391
55,f5f,277980,1447440
4,cc7,497974,280125
78,ddb,13540,2227399
41,55d,55962,1133297
13,96d,333984,702891
76,1c5,202921,1953338
91,8f8,245477,420079
27,6de,471020,722432
30,01b,119074,540505
4,afb,147214,2529184
75,6c2,396308,726226
46,1b5,176901,620061
79,bf1,190437,2385354
41,b5d,183718,1319233
21,c5f,30773,1788546
89,60f,202337,1785178
2,caa,269873,713050
73,5ec,99887,2305652
15,820,26252,257127
46,f1f,164060,268530
1,fdf,209391,1028140
35,e86,277152,2119421
63,57a,464695,1833836
23,43f,407217,943982
53,1b1,258547,2345100
32,d6a,4674,699811
25,cb0,77805,951261
99,153,336413,2534594
54,7b6,53202,745534
38,cf7,353567,2406606
66,7af,496455,769837
69,a1c,24372,179570
65,cd7,310286,877451
25,0b0,63122,1400330
77,15b,237428,1795426
68,2e4,410344,1887710
77,d67,137511,481272
99,0a8,420324,1559651
70,8cd,152060,862171
3,33c,359862,700127
22,5a0,150614,1452302
78,f7c,128156,469220
4,cac,462275,2481934
86,166,51261,624761
12,b3e,233836,1155991
62,715,156664,2450431
36,dd8,19739,2141948
37,4ae,82641,887677
19,eab,281747,785192
92,e9e,53718,816969
52,dea,43462,1356635
35,cbf,355535,421195
27,dd1,122345,1328041
40,9f5,159663,921586
35,c4f,320253,1632678
37,a74,188497,1116688
16,4d3,42563,1700777
33,d64,121707,765212
6,00e,190723,1213551
29,afb,245197,1560257
62,bed,417888,1712040
64,902,39956,1814393
73,fbd,91358,1675682
16,aae,227343,2297568
58,246,387703,1853707
89,89c,497392,153054
81,e2b,480264,1598334
11,afa,382793,909858
58,1fe,317327,623332
35,2d8,130883,229749
42,acb,140731,2448085
48,dab,213766,1216481
90,5d8,446381,9629
19,398,289474,621901
90,44e,132594,1046501
3,a1b,338846,1125390
63,de6,141199,1990223
63,ae3,199749,2294008
15,cad,46668,1126215
59,3b6,265744,1961668
10,6f1,46425,1630081
3,a01,415953,717428
12,d67,212143,2191144
60,f10,369328,90524
26,404,167772,1134662
82,0a9,174857,2055166
47,d9c,110821,35999
45,340,141478,1095188
36,ff7,14104,963796
66,b7e,102000,71028
24,fcc,465467,348593
49,a2f,285571,321811
31,b6c,382541,2400743
46,c18,26996,458610
33,bdb,292308,830681
43,90a,469241,892751
19,850,185300,535691
51,1fb,460973,1621871
3,93c,139819,1714215
5,e8d,24037,861619
16,7e3,391199,1394180
72,d73,69042,2490446
38,f3a,277460,1309951
58,10a,90175,1823088
78,b4a,188551,2418559
39,cd9,234781,1489432
56,63e,248900,1174322
74,d6e,148367,2302715
88,3a6,369144,184653
83,bda,62363,1885128
7,735,464516,1763310
20,338,58950,1342012
64,dba,185526,2336220
58,932,394736,870088
72,f43,377582,898895
41,d20,141142,1741543
43,e29,45560,2506661
45,e70,143677,2367879
8,00e,267575,2419257
9,4f4,472221,775113
89,bca,379470,130680
39,bdd,429093,2320176
2,acb,242398,1018566
74,a26,467760,1815999
9,122,345114,1518284
26,d18,211059,491144
79,e80,269073,180629
95,b59,419792,1951745
49,5f9,227182,1849535
77,410,268437,146593
94,f59,349592,733088
64,c3f,19864,1542247
23,d3e,435344,1870997
8,0c3,32746,1093065
79,dfa,375108,1260179
74,bd3,478409,1851751
52,ea0,415049,2333658
45,e3c,425079,1224823
60,9cf,217539,2137225
37,bcb,170737,2188889
86,bbc,52739,1717422
27,9c5,467429,2114713
48,623,252898,2104217
74,44f,293116,1960090
18,706,284702,113942
36,a83,47662,1627999
32,ab6,255314,1913791
43,32c,300092,2390529
45,dac,105594,1062683
41,d5b,309699,341567
47,53a,454671,630903
99,635,416078,368286
18,6ae,18835,1059600
46,6c4,217107,799358
39,fa7,14229,807282
83,b1d,270671,1466534
14,5b8,176686,2308729
27,b8d,399312,218476
34,f11,257282,1848524
16,2db,197816,185392
56,ee9,22729,1604311
37,cdb,435121,709209
34,e4a,154103,1755313
4,fe7,464080,2014549
23,d4c,173787,629800
66,92f,257953,751097
69,e4c,371854,732824
93,93c,150747,999879
27,f7a,62036,115222
3,ed0,381390,366275
16,cd7,91103,1938810
79,498,108282,902059
80,327,1097,1390910
77,c30,142170,1030542
90,aec,302754,1146245
66,406,329980,467633
4,7f6,342364,2578572
74,6c9,140661,1892014
52,8e6,418916,230681
65,d7e,254160,2543053
46,011,249624,1264996
98,f91,26144,691725
75,a4f,260165,480632
74,fc1,401267,14988
20,fb0,341216,2399470
1,988,225876,900305
96,520,320068,651401
84,975,383595,765589
78,d64,29562,103134
26,83b,152974,809649
92,6e4,155600,103754
1,44f,191047,1509461
65,405,327814,397080
10,fc8,348524,2043581
34,d9b,309183,873733
84,a1f,256457,784814
8,1ef,192710,2270957
60,e60,418149,1006616
22,c43,334611,1133716
6,3bb,138490,564629
10,6de,131384,1975253
36,bb0,12397,30303
26,ff4,274980,2177538
75,dd1,228933,339733
31,7b0,317992,548185
31,8b9,473866,2167103
58,08c,326015,209094
39,fb8,194480,959310
24,cba,343413,1757352
57,9bf,131893,2007361
28,408,412799,54383
48,c80,400640,210788
39,6d9,458111,1211882
82,ace,67885,1450793
69,159,11927,571374
73,fc5,337444,44978
51,8ad,264463,357811
90,c56,1088,1769788
88,8c9,264466,945396
6,9ce,72906,804035
23,395,270383,1657876
50,6ff,255577,677993
51,abf,247895,2525030
78,adb,958,2059103
56,d89,31049,1680
33,ca3,64686,1153883
70,20c,207273,2254585
82,a60,125673,1821485
15,2e5,279817,1238447
65,5e4,248853,505435
5,e3b,87438,269326
57,7bf,333041,135807
64,471,483162,1607192
42,0d2,67075,753624
52,4c1,358891,583575
36,3ed,45429,1925893
66,f1a,147462,2083200
53,361,290619,169188
25,041,390276,2364659
86,0e1,332080,799055
52,9ad,457970,645106
12,00c,280625,2118961
82,fac,490003,362466
6,b40,461588,1147057
67,bb3,442086,1433769
31,616,68466,2460188
82,480,218563,325046
44,fb8,29280,1887267
58,acd,320232,497357
60,c8f,139419,1963373
16,4cc,161454,890272
7,503,173754,1640433
52,96d,38232,1026728
4,be8,306232,891601
40,fc0,50406,2507073
21,c03,12587,1587058
28,484,164998,406276
54,49c,229572,1076796
44,5e4,427709,132152
90,455,277273,462593
64,c9d,388683,22870
26,1ba,297132,1921021
18,99e,464965,1994391
35,8c6,211982,127508
9,dc3,253114,1389403
39,8aa,212335,1983779
96,439,73437,2369381
81,c42,119512,2411860
48,b51,44408,909752
71,cfc,267111,799244
21,a02,78461,2135593
13,9a8,491096,450157
57,7ec,365108,1483660
33,ca0,381123,1175489
87,db2,474988,1876775
85,bce,444273,1186139
11,22a,420006,1363125
26,acc,82108,1536093
85,47b,135334,872049
92,7ba,215033,1843636
34,2ba,383974,1636408
17,c97,178672,557923
16,b91,303587,1086029
23,554,206775,2318768
77,923,427733,196680
12,cbf,437886,852548
94,934,283907,1721045
67,1f5,89358,1940618
82,5e1,42423,94648
28,b39,125471,1127448
61,8d8,412023,377163
33,2e3,166612,1111926
4,834,228110,2063218
84,f09,296116,1957157
87,955,190812,558286
80,ca4,190144,2363514
30,a0f,395137,502399
33,580,235657,2218517
25,4ee,371641,1089049
49,3b8,491130,705910
48,c75,470205,1029171
76,334,455372,73470
60,aea,273491,1792613
31,ade,230019,979086
53,b05,201581,2475011
35,061,121538,1772200
11,3ac,251428,1708714
51,51c,226624,371316
7,4a0,19611,1643090
82,b42,270725,1663990
19,fad,455066,1399511
53,b5f,230125,1080904
97,3d8,29906,1157938
65,4e6,112913,1507857
38,cfe,355991,1582879
25,b5f,119780,1534944
61,64a,297166,1827519
92,696,160588,2409870
46,d6e,470882,2083735
82,613,392909,997330
40,d3c,17506,2166239
26,d8a,342369,769108
40,d28,264230,1193951
14,d35,396804,1848961
90,aef,476485,107380
31,634,164504,164349
93,ca5,380997,1930144
25,b1a,95680,931442
32,d79,348766,1859830
14,f99,372727,2388925
96,28e,135490,1666401
21,ddb,232637,161634
63,f4b,413310,2106780
64,6c5,440534,376668
96,944,67952,2350566
79,956,49839,2208082
75,a27,135556,333246
31,edc,67793,72488
82,779,375002,1628268
91,a5a,267678,2161678
85,bc4,304770,1894868
64,3a6,215931,676951
84,dc6,124081,1338290
92,7ce,295712,701957
5,eed,10997,967453
60,db9,32605,485149
45,60f,375400,581211
14,905,154461,1547021
90,30f,201564,45151
56,270,329746,1646283
41,671,157689,970496
37,c6c,327914,224458
75,eea,372079,344949
73,ba8,74346,1536629
48,2c6,176123,416351
90,b4f,241676,447538
95,1bb,121134,1551408
88,03a,131079,619989
15,66b,172366,1657730
48,14f,271145,2230633
3,781,331652,1523209
74,c43,260072,2106306
35,b6c,7479,2551824
68,fab,127986,1135056
46,a1c,134863,2267089
91,0fd,121601,1275839
3,cc4,298763,403231
62,ecb,151368,1516482
80,799,65342,1270213
25,bd7,272466,2328211
93,9ec,311190,1411787
54,72d,443034,312673
37,aca,427352,1728862
26,6dc,356056,2342668
57,f3b,283100,603713
31,fe9,432263,60507
72,6df,363948,1124595
94,000,389750,913088
41,07e,454205,1565308
33,ce8,338086,2354203
74,c02,450821,428679
30,c0e,239396,2073659
80,a82,261725,51925
14,55c,111906,2507187
80,ffc,326861,1966675
14,568,40953,1823637
55,407,477566,857358
64,8da,293709,1043290
28,ddd,422674,2527528
12,f81,484219,1282269
2,ac7,476002,2300063
73,8e3,299565,1553805
7,c5a,257040,2120396
55,6cc,12700,1747810
12,ebf,347152,1882861
38,cad,476935,1975496
67,aa6,39291,1537748
64,bfa,117200,1362532
74,da6,206846,1176882
22,c8e,317567,1075810
66,fff,443120,1489934
47,eb0,8685,528753
14,32d,298066,623513
3,a1b,5300,140410
4,97b,404070,2404564
81,cc4,48155,2149244
17,22e,333173,485083
91,9ab,498131,914623
41,cf8,139175,1908501
97,d26,388021,2103781
22,fdb,489491,325812
7,ad5,100202,1714578
65,6dc,292803,1721225
99,bba,340454,2527252
86,df7,43601,1804302
35,eaa,470103,245583
52,c4e,177681,2310611
98,30f,33611,103480
19,090,311789,737529
9,62c,236996,689814
89,1ce,4379,1565906
18,34a,446412,2157837
78,def,355649,368787
69,164,355512,1837444
3,3ac,276255,962832
14,c7d,426732,815
66,561,312648,1698557
52,7f9,24244,665184
96,e1d,169917,752247
45,d38,296354,743945
61,e57,221790,1092600
26,fcb,420869,163604
31,f2f,223678,2066782
98,39c,129005,598844
40,ffd,334087,1045855
3,4a4,169538,1509710
92,cc1,18339,1354190
89,fbb,255021,2284728
10,a3b,126593,2588918
76,5fd,353127,1848995
53,aac,255779,1341907
77,b71,497900,1019408
52,bba,77087,1175939
7,231,14331,1001608
6,fe8,221443,1544508
88,e3b,83987,1278664
1,ede,204303,1478772
22,519,455233,430304
4,d0c,56713,1099286
96,f8c,86985,1393912
89,92d,435676,332135
8,bf3,245186,2513605
54,403,66520,930158
40,59f,173760,1143213
64,b98,31126,2463295
92,eba,181182,1920949
92,cb2,446178,2166512
18,baa,307047,2436055
38,ec2,67244,2422543
30,1b5,13872,2297624
17,6f0,329565,1101363
89,d61,434238,1587770
21,aa0,371522,2117328
92,be5,55503,1101002
39,4d7,438133,1117394
26,3b3,49301,1940125
62,72c,290889,1973421
28,892,323719,635907
20,f0b,347131,330070
76,833,357196,1315400
38,fbe,282808,645952
62,c4c,147099,1130957
58,c89,481541,1149005
69,57b,96817,2467227
64,935,30600,81446
43,fc8,164669,1329370
97,59f,409855,167167
50,1c0,389467,797578
91,519,107366,479279
70,2c3,392358,1062051
3,33e,318705,1482361
36,ea1,275380,1015541
47,7a0,145064,1482065
32,41e,4434,972727
70,a6f,225734,816611
6,63b,380495,894945
20,85b,6747,534598
48,bcc,187464,1024531
82,840,21732,876728
67,7df,419910,2184499
36,a02,110893,589882
48,4cd,368179,1254708
50,9d0,326168,1738367
6,b51,492940,1530796
98,85d,316975,813684
25,c4f,294816,269073
26,005,392672,2191341
30,c35,357652,976469
61,4f8,151080,1345796
93,748,364170,320404
72,42c,412834,1225786
73,ebe,89986,82806
67,c2d,129352,1511879
28,67e,233496,215256
46,bdc,37893,387052
21,e2d,234283,1398328
90,70c,25467,2174349
75,ae8,137791,326539
3,1f7,268438,2326837
93,2db,238040,187225
4,3d5,126038,2224254
61,797,448694,1954783
34,eb4,52211,1884173
67,d0c,134124,139020
54,acb,325029,2563481
32,5ef,361350,1499242
87,9b2,479374,1987321
43,9bd,88497,778526
24,7b3,324736,2292950
76,0cb,180018,1280855
84,6fc,373351,1876539
35,d2b,70614,187985
25,e34,236772,197655
12,755,492124,362585
28,b1c,343364,627966
41,fb0,27227,711253
30,a7a,11755,1393519
85,2b9,73604,533903
22,fc7,492272,2550548
80,bfe,48232,538046
30,b7c,371032,124068
17,420,156026,74967
1,587,460105,2546055
85,fad,105464,464548
62,bf6,267749,106855
1,706,207956,112576
2,f0d,329899,106722
1,f65,22030,2185139
8,4e5,367991,990384
56,cde,139341,2534135
64,bfc,127979,1535976
30,4f3,390780,1243610
25,625,115448,872046
87,132,328443,617670
86,e71,215817,1475030
47,dbb,205953,1220990
43,079,125188,1891217
63,bad,95952,1865388
11,f37,294864,1266830
6,45d,1793,2441051
69,f7c,443652,2579219
61,3c1,210348,535437
28,fa8,29476,2514011
40,d04,306111,148596
40,807,112824,1349308
60,7b6,202466,2151265
65,886,436114,1234009
87,0e4,215298,1664914
72,42a,486806,875226
87,09f,195426,965426
3,4af,189439,262464
76,700,380188,1729139
15,2ca,368675,2126109
98,faf,118671,2464785
34,cc0,357725,1715374
79,87b,159493,2188818
50,afa,264441,1713742
35,078,71869,1001802
87,8cd,301239,876217
25,a29,149146,2217682
18,ffd,389391,2470226
93,1ec,235738,1907007
49,eff,47758,1366437
46,30d,231959,2188485
73,eca,9777,1835108
9,859,92608,1760806
65,04a,399378,1101250
57,8b8,212402,1493771
20,86f,259983,1770939
25,96d,319609,148502
77,8f2,324055,662684
29,f60,6079,462628
87,83a,241799,2095008
72,63a,51874,1365792
9,cf3,344022,2228196
40,6bc,242659,1531791
27,f8d,488299,2522738
93,dae,281960,762996
77,aaf,151298,1690937
25,e3d,14558,2084942
62,c72,260087,839802
10,45e,464938,180008
63,d48,57932,1941980
16,3ac,361537,1634714
91,9b9,136290,1535600
35,9d6,436196,1935265
21,d4f,125453,630402
4,cce,423729,297682
5,44c,466700,810102
4,7f2,20955,2491048
47,51c,414187,954119
